net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
Hi-Media	2000907398	noeastro.de	927739792	434008	78856	121791	33282
IP-Deutschland	2059506885	frauenzimmer.de	944622319	1186399	422443	555300	221109
LPM_Lagardere	2039924353	LPM_Lagardere_jdd	950050827	1305665	453923	566923	166619
DK-BEI_CONTAINER	896712678	BEI-huscompagniet.dk	950084304	102356	33061	38132	5318
OMS	1615459509	tigersticker.de	954882463	3597	344	547	220
SevenOne Media	1272195681	twitch.tv	987921483	507841	74534	138541	72057
Hi-Media	2000907398	feratel.com	1002512656	31237	11983	16356	6501
RMSI	498868272	harmonyfm.de	1007670074	8089	2563	3646	1657
glammedia	235681100	liebenswuerdig.com	1026317814	1779	1032	1210	532
glammedia	235681100	forumla.de	1066317910	29324	18011	21250	11386
DK-BEI_CONTAINER	896712678	BEI-DanCenter	1071677488	359	343	351	192
glammedia	235681100	autopixx.de	1076657078	36814	9377	11540	3123
OMS	1615459509	englisch-hilfen.de/oms	1092935231	377222	99101	143842	59486
Clipkit	1934213317	content-one/clipkit	1107725039	230640	7042	13294	2533
ARBOmedia_PL	651342010	spedycje.pl	1125371812	11411	3760	5292	2652
OMS	1615459509	mittelbayerische.de	1155393919	957755	243098	334004	121034
DK-BEI_CONTAINER	896712678	BEI-solia_high.no	1161581904	56	50	53	19
ENED_24Media_mobile	659279516	redplanet.gr/ENED	1206758598	100388	1730	7841	5959
ENED_Attica	398373777	playboy.gr	1210174971	23674	2267	4833	1936
ENED_24Media	752387581	dpgr.gr/ENED	1245153191	110639	12270	16420	5428
OMS mobile	2119689184	augsburger-allgemeine.de	1271821546	511680	119016	188322	118828
Hi-Media	2000907398	spielaffe.de	1277067440	8929802	785602	1328867	430731
TripleDoubleU	1704466471	reise-preise.de	1288300209	50583	16454	22222	6986
Lokalavisen.dk	1317616800	kanal5.dk	1342367082	375676	143937	166844	20894
RMSI	498868272	radiobrocken.de	1361784698	24739	6330	10289	5311
ARBOmedia_PL	651342010	zamba.pl	1375061380	158895	2569	5658	2062
freeXmedia	1516487384	megatest.de	1407688450	11609	5293	6852	3141
OMS	1615459509	stuttgarter-wochenblatt.de	1448974047	4641	1448	2105	901
ENED_Star_mobile	115073774	star.gr-tv	1449975864	41229	5892	13357	8199
Clipkit	1934213317	spielesite.com/clipkit	1469685775	3550	1002	1284	375
freeXmedia	1516487384	freenet.de/digitalewelt	1486347170	171736	37504	56682	18920
OMS mobile	2119689184	main-spitze.de	1509083338	21970	6044	8773	4575
medienhaus.com	435938190	laendleimmo.at	1521096664	495053	60677	79871	17421
OMS	1615459509	prospekt38.de	1546471551	1117	509	699	357
stroeer_digital_media	571289945	vorname.com	1555872995	2863147	788831	1000664	168096
adselect	567149294	nahklick.de	1559152440	96586	35353	44161	14452
stroeer_digital_media	571289945	moviegod.de	1570536195	69958	19674	26290	7300
SevenOne Media mobile	126188777	creadoo.com	1571689747	36586	14365	19195	9973
ekstrabladet-Tablets-dk	752100912	tablets.ekstrabladet.dk	1627243834	6902843	81690	366319	246871
TripleDoubleU	1704466471	med2click.de	1673290929	28770	12950	16676	7290
Numbate	1827486200	lequipe/numbate	1674245122	6	4	5	1
RMSI	498868272	dance-charts.de	1732532730	58319	24661	34043	17422
beead	104260390	ptitchef	1763683472	287707	279552	282921	156366
glammedia	235681100	spiele-zone.de	1773066710	75891	7927	14719	5408
Berlingske.dk	706025601	business.dk	1810270315	554905	238721	308753	118951
Unister	2020431744	versicherungen.de	1846738954	5047	2192	2958	1501
RMSI	498868272	orientjournal.com	1867439610	54922	10591	14792	981
RMSI	498868272	dasreiseportal.eu/oms	1890176602	79148	12862	20035	975
DK-BEI_CONTAINER	896712678	BEI-solia.no	1917063344	1367	484	722	288
Krone.at	1129772991	sendung/suchen	1933242601	10496	2855	4616	2794
OMS	1615459509	nw-news.de	2009372191	1276057	263322	384431	110056
LPM_NiceMatin	73977969	LPM_NiceMatin_nicematin	2010192859	2168930	579869	746993	183319
glammedia	235681100	gutekueche.de	2018405654	52194	15383	20841	9178
Horyzon	2115894781	tchatche.com	2071226247	10216030	547859	1120150	173561
automobile.it	907162169	automobile.it	2114617187	4529258	504874	739906	176713
Goldbach Audience	2137767787	bloodymonday.ch	2140931797	1760	1270	1396	258
Jubii.dk	224986932	phosee.dk	2141899422	98424	13581	16181	1841
Hi-Media	2000907398	berlin-airport.de	9163946	272066	58526	90867	28521
ARBOmedia_RO	940807539	speologie.ro	42999575	21909	97	4468	59
Jubii.dk	224986932	lauritz.com	65942936	5481903	1456176	1611081	120787
OMS	1615459509	pnp.de	100737753	1894313	257483	361022	86144
stroeer_digital_media	571289945	speedheads.de	103955517	132134	47752	64717	20630
freeXmedia	1516487384	soccer1.tv	118401340	14	14	14	1
SevenOne Media MAGIC (3rd party Video)	842055044	news-videovalis.tv	160191816	784742	58040	123410	61122
Goldbach Audience	2137767787	sonntagszeitung.ch	160650095	130531	51658	63421	13693
HTTPool_BG	1782510139	dariknews.bg	194624447	401	189	260	177
glammedia	235681100	stupidedia.org	196031600	338544	88120	116584	50143
Smartclip	35854137	imvu/smartclip	278566333	153562	15827	44755	46
Klikki_fi	1114453397	Vertical_Football	309447609	4	0	1	1
RMSI	498868272	defjay.de	310251924	26892	10778	14983	5865
OMS	1615459509	innsalzach24.de	375591161	217397	29345	48157	11711
glammedia	235681100	hochzeit-webkatalog.de	378581872	6327	2588	3376	1562
Krone.at	1129772991	krone.at	413358755	3425396	373022	690413	218505
Smartclip	35854137	phonostar.de/smartclip	422150813	24460	17222	19794	1327
beead	104260390	ilemaths	432791274	95963	31625	46536	20096
DK-BEI_CONTAINER	896712678	BEI-DanLand	437395754	400	339	365	180
Horyzon	2115894781	futura-sciences.com	452774241	1361583	593708	817586	351370
RMSI	498868272	radiorur.de	456678740	29645	4787	7975	2580
ARBOmedia_RO	940807539	level.ro	457566519	52154	5548	9150	3535
ARBOmedia_PL	651342010	sms2u.pl	521731998	1890	372	954	194
ARBOmedia_PL	651342010	Kulinarne.com.pl	522986942	467	323	362	159
HTTPool_BG	1782510139	mamablog.bg	549074559	150	19	33	23
freeXmedia	1516487384	klettern.de	554448988	83072	23791	32008	8706
ENED_Capital	2008089533	capitalblogs.gr	615718785	23647	2337	3684	1982
Hi-Media	2000907398	tvtv.de	627064490	1141884	233414	342390	72402
beead	104260390	umour	649529066	34164	5076	7452	2331
Krone.at	1129772991	sendung/bauen	651285763	8200	4421	5659	3711
stroeer_digital_media	571289945	lebenunderziehen.de	677972925	31427	14857	18314	7604
stroeer_digital_media	571289945	lovoo.net	699789533	16125513	987929	1219336	139914
SevenOne Media	1272195681	sport1.de	735678085	11933016	1212657	2087371	568248
BEI_container_fr	671344375	HM-Suzuki-Alto	798734587	20810	7684	11953	6227
ARBOmedia_RO	940807539	port.ro	809522743	1622779	125395	272945	117900
Omnimedia	1629972935	autoscout24.ch/it	897808395	1082278	213896	235403	13953
Unbelievable Machine	653772204	unbelievable-machine.com	1001406576	1523	458	625	202
LPM_20Minutes	708702549	LPM_20Minutes_20minutes	1012734681	12099781	2232979	3089788	991869
ASMI	1569905102	hoerzu.de	1060893906	347241	84814	140833	41358
OMS	1615459509	otz.de	1108258841	561375	116164	170754	65272
o2.pl	867775535	Samosia.pl	1118999027	1	1	1	0
ARBOmedia_PL	651342010	gieremki.pl	1146394654	32972	4404	9145	6385
smartclip_italy	1471916694	mochimedia.it	1163684026	530755	122400	219145	119329
ARBOmedia_PL	651342010	iphoneguru.pl	1166282302	635	21	326	5
RMSI	498868272	kissfm.de	1228127060	22221	7822	11207	5622
HTTPool_BA	1063940109	dernek.ba	1228356785	196032	44074	56476	20036
SevenOne Media	1272195681	n24.de	1238070437	3511705	659638	947931	377831
HTTPool_BA	1063940109	mojportal.ba	1244191601	113083	33273	44154	17494
Numbate	1827486200	lemonde/numbate	1378540668	7	5	6	2
LPM_AuFeminin	1076826962	LPM_AuFeminin_santeAZ	1385864598	62	31	41	27
Hi-Media	2000907398	charts.de	1387993194	36942	5744	8574	3087
24media	832047503	cosmo.gr	1388671827	551905	167796	235532	124550
SevenOne Media MAGIC (3rd party Video)	842055044	bigpoint.com	1392629928	283446	35072	70293	34370
JP.dk	160495700	finanswatch.dk	1421411992	154894	31226	47222	21563
OMS	1615459509	lampertheimer-zeitung.de	1425665369	14639	5388	7005	1897
TripleDoubleU	1704466471	marktplatz-mittelstand.de	1443106507	376543	204017	257155	120838
RMSI	498868272	chinarevue.com/oms	1456615284	85200	13635	20309	1053
Goldbach Audience	2137767787	songtexte.com-ch	1466768367	251	61	87	60
Krone.at	1129772991	sendung/oesterreich	1487383299	839423	140487	254494	119567
Goldbach Audience	2137767787	exlibris.ch/de	1509534575	337811	107730	145576	39441
BauerMediaKG	626259911	cosmopolitan.de/bm	1516389579	826199	265971	314953	64257
freeXmedia	1516487384	freenet.de/unterhaltung	1567751900	785737	120215	201191	92766
beead	104260390	tchatche	1575733034	193056	63494	98023	34912
ENED_24Media	752387581	news247.gr/ENED	1581837441	3891757	270429	543392	287216
OMS	1615459509	fudder.de	1595345657	102021	37211	50150	18417
RMSI	498868272	radioleipzig.de	1631547412	19265	5071	7656	3282
glammedia	235681100	fashionlounge.de	1668777264	12799	8701	10124	6484
RMSI	498868272	radio-galaxy.de	1703776692	30640	7687	12716	5359
ARBOmedia_PL	651342010	gadaczka.pl	1751737886	1592	425	791	195
ARBOmedia_RO	940807539	fotomagazin.ro	1753925271	1	1	1	1
glammedia	235681100	travelettes.net	1773816848	3785	1776	2155	693
freeXmedia	1516487384	birdietv.de	1785272572	1710	537	738	234
ENED_Capital_mobile	366264316	capital.gr.msn.com	1817105408	151	66	91	57
stroeer_digital_media	571289945	motoso.de	1819845341	193767	75158	91755	15736
iq_digital_mobile	480104072	mobil.wiwo.de	1847982444	201844	11696	30370	22148
ASMI	1569905102	abendblatt.de	1921111538	2116492	596094	796450	290683
OMS	1615459509	schaumburger-zeitung.de	1925623097	54010	13358	18150	5125
ARBOmedia_PL	651342010	gramy.org	1926613342	3414	472	1208	328
ASMI	1569905102	sky.de	1938130674	3020204	859485	1185028	341803
BeeAd_Italy	2139309186	BeeAd_Italy_withProfileDelivery_forUsableAdImpressions	1959816678	7318098	2485552	3358812	1017258
stroeer_digital_media	571289945	dbna.de	1967058685	1985899	311892	340457	19672
ASMI mobile	246409744	wieistmeineip_MOBIL	1977905236	113456	14207	33528	18183
ARBOmedia_PL	651342010	motofrik.pl	2005129406	3972	1158	1895	1418
stroeer_digital_media	571289945	spickmich.de	2026213821	1541831	232967	249008	16874
OMS	1615459509	idowa.de	2060291353	3342987	163441	224367	41497
glammedia	235681100	k1010.de	2072051120	1219	236	365	162
OMS	1615459509	noz.de	2091548185	2174940	421904	593974	192509
LPM_CentreFrance	1468130688	LPM_CentreFrance_lamontagne	2093276868	1831372	312065	431968	131259
OMS	1615459509	waz-online.de	2109972185	286877	74839	102872	33519
Goldbach Audience	2137767787	lemenu.ch/de	2119757775	41881	10720	13271	2328
iqdigital	223088769	iqd-finance.de	24669868	4466751	967999	1265869	279571
Goldbach Audience	2137767787	travel.ch/fr	84522358	18313	4205	7183	2454
freeXmedia	1516487384	tourwerk.com	105403875	630	274	351	92
glammedia	235681100	xbox-newz.de	183572567	16502	4975	6201	969
RMSI	498868272	radiobochum.de	214587419	28629	8026	11533	3345
SevenOne Media MAGIC (3rd party Video)	842055044	abendblatt.de_SevenoneVIDEO	235010447	2768	961	1451	824
LPM_FranceTV	1003426551	LPM_FranceTV_franceTV	239418210	454046	192946	246456	108459
Hi-Media	2000907398	mysc.de	245062289	196008	17258	18243	392
OMS	1615459509	dnn-online.de	245866624	173110	53026	75805	27438
OMS mobile	2119689184	freiepresse.de	249032139	44484	3125	7165	4405
ARBOmedia_PL	651342010	randka.pl	254783013	6173	1039	1928	1031
freeXmedia	1516487384	outdoor-magazin.com	266446851	174182	48095	65165	16559
OMS	1615459509	muensterlandzeitung.de	294853600	83142	22875	31739	8845
ARBOmedia_PL	651342010	panfu.pl	334012389	1922496	17282	24303	5233
glammedia	235681100	iamnosuperman.com	335232695	1461	980	1129	598
OMS mobile	2119689184	fr-online.de	342255659	234650	10485	26336	15356
Agora	1380986049	Agora	354447084	139839084	13513756	20996607	6749034
ARBOmedia_PL	651342010	palmtop.pl	362102917	2579	1229	1774	582
mediasports	963038854	golf.de	373300305	501404	163756	189453	20837
ENED_PrimeMedia	1540551690	weather.gr	385961525	248622	22239	59794	37181
ARBOmedia_RO	940807539	nights.ro	394702558	1164	736	895	426
ENED_JIP Group	7375908	tlife.gr	417573967	4544735	589303	800971	236334
SevenOne Media mobile	126188777	promipool.de	478457620	195613	23984	46358	31015
Media Group One	973144413	Entertainment	490037064	19337706	3317690	4438932	1248274
IP-Deutschland	2059506885	teleboerse.de	525081136	2745540	434108	584137	86654
ENED_Naftemporiki	1400476319	clickatlife.gr	529173546	799342	92712	159019	100950
ARBOmedia_PL	651342010	Czasnazysk.pl	553969477	166773	7579	12509	3984
OMS	1615459509	oberpfalznetz.de	595705472	406061	41142	70213	25404
ENED_Attica_mobile	2111071951	tophotels.gr	597678234	355	71	115	48
glammedia	235681100	horse-gate-forum.com	610729143	188896	45162	52178	11364
HTTPool_SR	974965399	nekretnine.rs	687258338	965704	60903	104294	35108
IDMnet_PL	1062038902	se.pl	692492993	113	27	42	32
ARBOmedia_PL	651342010	Polstock.pl	742437861	10258	2067	2852	1170
OMS	1615459509	sn-online.de	774995488	107726	33818	44840	17215
glammedia	235681100	magi-mania.de	781684567	94786	42697	51400	16174
ARBOmedia_PL	651342010	ebiznes.net	829317957	1130	178	622	29
OMS	1615459509	marbacher-zeitung.de	837824224	5360	1217	1784	660
ARBOmedia_PL	651342010	kreskowki.fani.pl	873715429	27953	1383	3895	2088
RMSI	498868272	kino-aktuell.com	878504187	158190	18144	28611	1102
Goldbach Audience	2137767787	largeur.ch	879659126	8844	4802	5603	1978
ENED_Naftemporiki_mobile	298351061	naftemporiki.gr	889780480	290077	27623	51524	33631
glammedia	235681100	ibkammelter.de	897100663	1984	869	1153	556
HTTPool_BG	1782510139	gong.bg	903282118	2849404	118593	265851	131255
ARBOmedia_PL	651342010	SkutecznyLekarz.pl	916557029	2809	1792	2040	1523
OMS	1615459509	musicalradio.de	932493216	35221	3059	4075	789
Smartclip	35854137	DE_dailymotion/smartclip	935199972	166393	162461	163900	1413
Smartclip	35854137	spielen.de_tonline/smartclip	1050255268	58776	19327	28103	13405
glammedia	235681100	natune.net	1084835607	16413	3824	5664	1913
Informedia_Hu	2088469162	pestjobs.hu	1088532469	6440	2900	3930	1755
glammedia	235681100	hunde-24.com	1097431607	1239	486	629	265
OMS	1615459509	bgland24.de	1117865376	88160	13515	21677	5119
smartclip_italy	1471916694	pianetatech.pf.it	1132800417	95124	69393	79888	42416
medienhaus.com	435938190	feldkirch.com	1156675897	8415	3118	4699	2107
SevenOne Media MAGIC (3rd party Video)	842055044	autotv-videovalis.tv	1157916559	1650560	750792	984354	508072
HTTPool_RO	651835008	Autoplay.ro	1173557195	2414	740	1093	257
ENED_24Media_mobile	659279516	dpgr.gr/ENED	1245153191	14369	720	1355	698
ENED_Press Box	1953027221	gazzetta.gr	1253575808	11760178	915302	1381053	377094
Goldbach Media	177654511	maedchenspiele.ch	1259132986	2	0	1	0
HTTPool_RO	651835008	businesslive.ro	1302537259	9707	3637	5039	2407
freeXmedia	1516487384	stadionwelt.de	1308191171	175376	39736	52857	17694
ARBOmedia_PL	651342010	kontobankowe-oferta.pl	1310624325	96	94	95	0
medienhaus.com	435938190	meinbezirk.at/medienhaus	1317504697	2756934	542988	698068	206968
ENED_24Media	752387581	dailymotion.com/gr/ENED	1353828616	1114775	145098	275330	169894
ARBOmedia_RO	940807539	anuntulimobiliar.ro	1354394078	35932	4888	8239	3343
ARBOmedia_PL	651342010	i-praca.pl	1401184741	881	333	494	373
beead	104260390	hugolescargot	1408617393	14	14	14	0
glammedia	235681100	gutefilme.info	1442931607	64464	17814	24501	7616
adselect	567149294	business-echo.de	1464505529	260909	111526	146359	2067
Hi-Media/Video	1365112729	viewster.com/himediavideo	1470587780	28705	3810	8494	3941
OMS	1615459509	harzkurier.de	1506164480	55107	15852	21579	8220
OMS	1615459509	rp-online.de	1562541280	9602380	1836353	2475761	686685
stroeer_digital_media	571289945	yourchance.de	1570256708	14183	4302	5821	2108
stroeer_digital_media	571289945	weblogit.net	1608441476	12	6	9	3
ARBOmedia_PL	651342010	odpowiedz.pl	1670025445	26574	18629	21914	15257
LPM_Lagardere	2039924353	LPM_Lagardere_maisondeco	1701785484	614798	229055	303456	114095
RMSI	498868272	radioeuskirchen.de	1749767643	16825	2934	4991	1671
medienhaus.com	435938190	vienna.at	1784473177	436040	145947	192874	69060
Horyzon	2115894781	annoncesjaunes.fr	1785235304	42194	18142	25629	13377
beead	104260390	transfert-foot	1843288241	890	511	624	195
RMSI	498868272	radioduisburg.de	1862554875	41023	8125	12966	4806
freeXmedia	1516487384	planetoutdoor.de	1864404067	13129	5786	7341	3444
ARBOmedia_PL	651342010	palcelizac.pl	1898585989	48009	27989	33806	23006
Purpur Media	832539073	IMMOBILIEN.NET	1903243628	6542105	1500614	1583097	46997
SevenOne Media MAGIC (3rd party Video)	842055044	metal-hammer.de_SevenoneVIDEO	1908551279	15263	8314	11013	6876
stroeer_digital_media	571289945	wetterauer-zeitung.de	1944310756	210542	35400	49990	10203
BEI_container_Post	1253937408	westfalia.de	1953672427	25	10	15	13
Styria	1995838100	sturm12.at	1954262559	40793	9506	13114	3096
yahoo	796370964	aol.com	1972539487	526	27	67	52
RMSI	498868272	radioenneperuhr.de	1992219739	20213	5371	7717	2543
glammedia	235681100	packtsan.de	2053590327	2174	1395	1620	690
stroeer_digital_media	571289945	rallye-magazin.de	2057612708	565405	96950	118692	14208
glammedia	235681100	linamallon.de	2097095511	23965	8372	10781	2288
Hi-Media	2000907398	btv.de	2108380977	3494	883	1369	614
SevenOne Media mobile	126188777	dr-gumpert.de	2127538548	241318	85886	122502	69918
freeXmedia	1516487384	spielefilmetechnik.de	2131817731	22293	9040	12385	4516
OMS	1615459509	aller-zeitung.de	2134546336	16	16	16	0
RMSI	498868272	hitradio-rtl.de	3474770	34317	7617	12682	5891
HTTPool_SI	1826838282	planet-lepote.com	23884844	123523	31230	43236	14995
Smartclip	35854137	mtv.de/smartclip	36720795	1007499	131481	245574	130046
freeXmedia	1516487384	widescreen-online.de	104281306	8809	3020	4147	1468
LPM_LaProvence	1579570310	LPM_LaProvence_laprovence	113053576	3248324	704404	929478	194352
Styria	1995838100	ja-wir-wollen.at	170943062	44030	6836	9828	2014
OMS	1615459509	kurier-stellen.de	185340599	5659	657	1190	373
Smartclip	35854137	bob/smartclip	203253627	15927	4372	7181	3458
Smartclip	35854137	videovalis/smartclip	224493595	4404	2369	3083	1684
OMS mobile	2119689184	ruhrnachrichten.de	310295106	303897	49661	86058	55177
ARBOmedia_RO	940807539	beauty-laura.ro	326284213	330	149	189	74
ENED_24Media_mobile	659279516	iphonehellas.gr/ENED	366966462	97065	6699	14846	7655
webads.it	1609693476	buddhagaming.it	379974054	65533	29141	38229	13372
mediasports	963038854	comunio.de	394029512	11827816	2541164	2872138	179415
stroeer_digital_media	571289945	baby-vornamen.de	426100155	941616	336078	402160	88814
OMS	1615459509	wzonline.de	470350679	1513	576	859	437
RMSI	498868272	radiochemnitz.de	473552594	14828	2987	4885	1979
OMS	1615459509	rhein-main-presse.de	481576535	88841	14779	23357	7979
glammedia	235681100	moorhuhn.de	495119470	22299	2317	4624	1681
N24.se	1403231093	fotbolldirekt.se	502084343	274214	68596	92712	22262
glammedia	235681100	lets-plays.de	513569614	11191	4525	5572	2985
ARBOmedia_PL	651342010	muzykalnie.pl	579692284	11307	4346	5737	2288
