net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
Smartclip	35854137	DE_App_CPMStar.com/smartclip	1966437836	116556	44802	63491	36925
TripleDoubleU	1704466471	virtualnights.com	1970737402	1369041	428968	510060	142208
beead	104260390	space-blogs	1976389849	3063	1410	1780	746
HTTPool_SR	974965399	kursna-lista.com	1980563114	12	10	11	1
RMSI	498868272	dasbootsmagazin.com	2020715779	128669	18178	28635	1069
Hi-Media	2000907398	splash-mag.de	2058066009	10033	4881	6267	3555
SevenOne Media	1272195681	dr-gumpert.de	2127538548	437327	128409	189651	108003
glammedia	235681100	burlesque-fashion.de	67701677	2471	1004	1393	512
N24.se	1403231093	Elitprospects.com	76461430	2597336	796324	903173	82709
Hi-Media	2000907398	einfachtierisch.de	133317415	292989	100145	130491	55149
webads.it	1609693476	gohome.it	176619109	140139	38228	56853	21392
ARBOmedia_PL	651342010	MojeGry.pl	188744667	8134	2254	3749	2811
glammedia	235681100	modelvita.com	232892493	6036	2958	3674	1557
glammedia	235681100	chez-theresa.tumblr.com	233337677	2328	923	1126	248
beead	104260390	agoravox.fr	252457351	443023	183220	230765	104316
mediasports	963038854	kicktipp	302338855	10275611	2228813	2802600	386725
ARBOmedia_RO	940807539	eformulare.ro	305065876	1001	172	357	171
ARBOmedia_RO	940807539	ginecologie.ro	307213908	8351	2216	3448	2065
Goldbach Audience	2137767787	parentsolo.ch/de	312300076	340	21	31	14
Smartclip	35854137	viewster.tv/smartclip	357827130	109223	7734	15258	7131
ENED_24Media	752387581	iphonehellas.gr/ENED	366966462	217922	45360	58887	18912
Jubii.dk	224986932	qxl.dk	393207093	2422932	344966	398364	48394
IP-Deutschland	2059506885	entertainweb.de	419755078	30224	16150	19843	9297
ARBOmedia_PL	651342010	zadajpytanie.pl	422710971	12927	7593	9376	6399
freeXmedia	1516487384	reittv.de	436300633	650298	27062	41022	8089
DK-BEI_CONTAINER	896712678	BEI-kia.dk	438905351	136	63	75	33
OMS	1615459509	stimmt.de	465313430	7042	3261	4091	2009
smartclip_italy	1471916694	corrieredellosport.it	495272247	150665	71720	98250	48870
LPM_Lagardere	2039924353	LPM_Lagardere_rfm	497100802	123017	39007	60232	26322
OMS	1615459509	landshuter-zeitung.de	527575254	14000	686	1045	423
ARBOmedia_PL	651342010	Jebzdzidy.pl	539939675	4914160	52165	351040	227560
DK-BEI_CONTAINER	896712678	BEI - AVT Business School	637976199	3328	1649	1913	471
smartclip_italy	1471916694	videojug.it	682312311	3291	1405	1878	843
Smartclip	35854137	webfail/smartclip	697423514	5806	4391	4955	3298
glammedia	235681100	stadt-land-mama.de	698431533	13677	6474	7517	1310
TripleDoubleU	1704466471	findling.de	726151400	52680	5600	8808	2509
SevenOne Media MAGIC (3rd party Video)	842055044	sport1.de	735678085	571644	147136	264080	138101
HTTPool_CR	70372471	teen385.com	767288888	5209	3039	3550	1226
RMSI	498868272	107.7radiohagen.de	806783505	47831	9262	14747	5178
OMS	1615459509	frankenpost.de	814490262	381873	71008	105776	33544
ENED_DOL_mobile	1751458589	imommy.gr	823410494	80017	21530	33538	19449
Goldbach Audience	2137767787	burnout-info.ch	854916908	8824	2721	3858	1237
SevenOne Media MAGIC (3rd party Video)	842055044	Tier.tv	863340933	430862	100186	165360	113620
Goldbach Audience	2137767787	radiofm1.ch	867998508	80061	33716	42194	8233
ENED_Naftemporiki	1400476319	naftemporiki.gr	889780480	3602008	238990	385906	156084
RMSI	498868272	welleniederrhein.de	910674097	24144	2336	5051	1866
ARBOmedia_RO	940807539	practicmagazin.ro	925449556	158025	36815	63874	32839
OMS	1615459509	berliner-kurier.de	941010454	599613	173916	235408	87420
RMSI	498868272	bigfm.de	942049329	459644	80519	127560	42181
HTTPool_UA	1388958105	avtomagazine.ua	972930106	63812	3310	6417	3201
LPM_CentreFrance	1468130688	LPM_CentreFrance_lechorepublicain	991504673	556333	69024	110426	34241
Hi-Media	2000907398	klassikakzente.de	1033022983	7	0	2	2
UMM	1576777680	schaedelspalter.de/umm	1038790961	648	229	344	138
glammedia	235681100	cheat4speed.de	1054914189	452	147	238	158
Goldbach Audience	2137767787	moneyhouse.ch/fr	1058173196	494041	92981	152247	50736
TripleDoubleU	1704466471	steuerlinks.de	1078628040	61	52	56	33
glammedia	235681100	ps3-forum.de	1108300109	59413	31728	40246	20142
Clipkit	1934213317	bigpoint.com/clipkit	1133866182	152988	27330	50997	28804
Smartclip	35854137	sponsorpaybigpoint/smartclip	1141442490	1054960	91008	219653	122356
ASMI	1569905102	eatsmarter.de	1142136495	1060592	373843	475505	162334
RMSI	498868272	jackfm.de	1151494449	3359	431	913	293
LPM_Lagardere	2039924353	LPM_Lagardere_europe1	1180864610	5937250	1485537	2070004	718325
Goldbach Audience	2137767787	travel24.ch	1191185132	71887	19866	24863	5586
OMS	1615459509	esslinger-zeitung.de	1225196662	146352	31517	47196	16101
ARBOmedia_PL	651342010	weselnybox.pl	1256904411	350069	34705	68520	47917
ARBOmedia_PL	651342010	JOBS.pl	1257341979	66740	18374	27372	19063
glammedia	235681100	funfire.de	1285374029	175238	21208	26929	5849
glammedia	235681100	berriesandpassion.com	1296911341	12639	5065	6161	1333
OMS	1615459509	usinger-anzeiger.de	1297582166	26786	5730	8553	2807
BauerMediaKG	626259911	shape.de	1341194888	662617	203127	244034	51301
BEI_container_Post	1253937408	frank-flechtwaren.de	1373490817	434196	52917	65561	10101
ENED_Teletypos_mobile	1688009324	megatv.com	1378494349	403718	32677	86744	52591
ASMI	1569905102	wand-und-beet.de	1405369519	44646	21503	27125	11726
HTTPool_RO	651835008	gapo.ro	1409035009	4835	1264	1647	390
stroeer_digital_media	571289945	gehalts-check.de	1428530906	334274	90604	150838	76063
IP-Deutschland	2059506885	rtl-now.rtl.de	1441718982	12664296	1322972	2178154	636221
ARBOmedia_PL	651342010	ww.media.pl	1514363707	26709	5661	9763	6529
glammedia	235681100	handarbeitsfrau.de	1531132461	78706	28724	41933	20530
OMS mobile	2119689184	dorstenerzeitung.de	1543945633	36290	5924	9637	6162
beead	104260390	passetoncode	1570227719	7121	2233	3337	1868
SevenOne Media MAGIC (3rd party Video)	842055044	pcgames-videovalis.tv	1572396581	201082	106737	130789	91047
freeXmedia	1516487384	handballecke.de	1576032793	2	0	1	0
beead	104260390	automobile-sportive.com	1659203911	23	17	19	12
SevenOne Media MAGIC (3rd party Video)	842055044	content1.de	1659596453	85435	2803	6732	1956
iqdigital	223088769	spektrum.de	1688330050	362766	150080	189605	78807
LPM_GMC	1997387604	LPM_GMC_marieclaireidees	1714834773	376544	82446	128405	47622
HTTPool_BG	1782510139	kaldata.com	1766110396	263885	37320	74371	32925
stroeer_digital_media	571289945	wetternet.de	1768583802	8999	1638	2718	805
ENED_Attica	398373777	yupiii.gr	1805790162	964640	72607	132862	60244
BEI_container_Post	1253937408	dhl.com	1835422529	106	38	60	19
beead	104260390	hockeyhebdo	1864968487	110787	30484	38610	8360
OMS	1615459509	top100station.de	1869535126	59190	22553	27967	4956
ARBOmedia_PL	651342010	BiznesNet.pl	1873153947	1266	711	918	422
Unister	2020431744	fluege.de	1878112129	4543489	1067979	1701815	601203
OMS mobile	2119689184	halternerzeitung.de	1915188321	11076	1674	2975	1917
OMS	1615459509	reviersport.de	1925844438	5691	1579	2177	807
BEI_container_fr	671344375	LMG	1949146552	6426	2052	3406	1642
ASMI	1569905102	autobild.de	1967677935	2821385	818236	1189368	481018
ENED_Autotriti_mobile	278453283	autotriti.gr	2000364484	101203	8623	18462	10639
iq_digital_mobile	480104072	mobil.handelsblatt.com	2078786185	1133028	59876	162582	125665
stroeer_digital_media	571289945	evo-cars.de	2110928570	117361	49814	59071	13810
glammedia	235681100	hon-fans.de	2146178989	8346	715	1310	828
OMS	1615459509	suedkurier.de	15180379	2162818	387497	519528	130206
ENED_JIP Group	7375908	zappit.gr	63467530	1034141	207787	315836	141678
glammedia	235681100	faqyeah.com	83174482	110028	44794	60433	25477
LPM_Mondadori	1043954762	LPM_Mondadori_Autojournal	109591280	155735	64216	84799	31903
stroeer_digital_media	571289945	yopi.de	112025375	165138	77944	102330	48656
Smartclip	35854137	radio.de/smartclip	131525983	685848	142395	254967	139187
OMS	1615459509	mopo.de	151257723	4047863	950164	1257023	217390
ARBOmedia_PL	651342010	eSciagi.info	153841120	13631	5484	7824	5606
iqdigital	223088769	iqd-tec.de	157561383	1507555	528435	723738	299633
HTTPool_BA	1063940109	SEEbiz.net	173679091	11231	4793	6280	2925
RMSI	498868272	radiolippe.de	188582774	21324	4082	6682	2310
ARBOmedia_PL	651342010	sciagawa.com.pl	199999136	9574	4921	6480	4384
glammedia	235681100	die-abnehm-seite.de	209938930	29895	14602	17985	9133
glammedia	235681100	magazin.ratgeber-eigentumswohnung.de	367209810	94	48	63	31
LPM_TMC	1781256297	LPM_TMC_tmc	387022767	712344	131154	217154	80202
yahoo	796370964	autoblog.com	387585434	384755	111500	141614	50287
smartclip_italy	1471916694	chatta.it	424003196	2606188	41895	115102	26157
Clipkit	1934213317	viewster.de/clipkit	488404299	503713	55827	113050	75847
beead	104260390	sampleo.com	543375756	1876	870	1212	592
iqdigital	223088769	faz_iqdigital.net	570952455	13057969	4218976	5231339	1005536
stroeer_digital_media	571289945	preistrend.de	599925695	3653	2403	2829	1389
OMS	1615459509	blog-g.de	655669947	42463	10039	12864	2085
HTTPool_BG	1782510139	infostock.bg	664546657	256628	15672	20436	4986
ENED_24Media	752387581	contra.gr/ENED	675260899	6048630	264050	516253	209265
RMSI	498868272	radiopsr.de	704907574	58010	10188	18528	8585
SevenOne Media mobile	126188777	wer-weiss-was.de	739148143	269615	199105	228271	130523
OMS mobile	2119689184	buerstaedter-zeitung.de	749066310	2967	1577	1838	427
ENED_DOL	212246380	helioskiosk.gr	789123698	14375	8099	9526	5738
OMS	1615459509	wa.de	790269819	173105	29216	47937	12296
Goldbach Media	177654511	immolist.ch	813011989	14980	6285	8522	3147
Hi-Media	2000907398	flirtlife.de	834265996	927756	105549	115822	5815
OMS	1615459509	bayreuth.de	850417147	2479	389	671	257
OMS	1615459509	echo-online.de	851397851	848779	198325	268333	68592
LPM_GMC	1997387604	LPM_GMC_famili	858925082	739809	213640	322487	136439
stroeer_digital_media	571289945	partner.de	888536639	597826	63165	78389	10132
SevenOne Media mobile	126188777	lokalisten.de	944294991	252546	1596	7073	4764
BEI_container_Post	1253937408	roseversand-technik.de	966449926	356309	80801	109706	26990
BEI_container_fr	671344375	GroupM-Amex-clients	972641469	47481	29146	35278	16006
LPM_Amaury	1218387167	LPM_Amaury_lequipe	977061605	69398024	10784028	13634751	1879505
OMS	1615459509	lauterbacher-anzeiger.de	978209211	10740	2436	3797	1348
ARBOmedia_PL	651342010	zalicz.net	989250080	14719	8585	10975	9409
Smartclip	35854137	babyportal/smartclip	1084546559	2720	1059	1563	839
Krone.at	1129772991	sendung/horoskop	1129704389	330523	37407	74863	29635
ARBOmedia_PL	651342010	gazetki.taktanio.pl	1136339392	18212	2965	5196	3549
ENED_Capital_mobile	366264316	m.capital.gr	1158766626	14	8	11	10
ARBOmedia_RO	940807539	pescuitul.ro	1194507001	51347	5511	10597	5226
OMS	1615459509	nordbayern.de	1222375963	2670657	556096	713225	160947
OMS	1615459509	owz-online.de	1236864507	4110	1731	2260	1065
freeXmedia	1516487384	basketball-bund.net	1263851166	8	6	7	5
glammedia	235681100	simpsonsparadies.de	1284926706	67971	1192	2078	649
ARBOmedia_PL	651342010	okazyjny.pl	1290090272	13430	3374	5709	3710
glammedia	235681100	the3rdvoice.net	1316248434	11840	3655	5095	1664
LPM_AuFeminin	1076826962	LPM_AuFeminin_voyagebonsplans	1333082840	13	4	8	7
SevenOne Media mobile	126188777	sat1.de	1340051439	886738	138395	264981	152919
ARBOmedia_PL	651342010	grylogiczne24.pl	1359921664	2398	287	901	322
glammedia	235681100	einzimmervollerbilder.com	1364507250	737	290	409	192
SevenOne Media	1272195681	search.icq.com	1366552039	65	17	29	21
OMS	1615459509	evlticker.de	1412507995	16397	1474	2065	533
HTTPool_SI	1826838282	tocnoto.si	1422683920	50472	5424	10168	4092
ASMI	1569905102	transfermarkt.de	1438543860	3048062	802886	1112042	328610
RMSI	498868272	radiorsg.de	1472908566	18095	3993	6897	2503
ARBOmedia_PL	651342010	gry-online.pl	1480283040	4158714	494724	902874	567871
UMM	1576777680	zitty.de	1533520310	41176	9800	13672	2669
Smartclip	35854137	DE_windit/smartclip	1537201887	90522	8343	14069	5266
N24.se	1403231093	hamsterpaj.net	1555135163	237535	104110	117857	23610
OMS mobile	2119689184	ov-online.de	1575815270	19984	3068	6118	4371
Goldbach Audience	2137767787	southpark.de/ch	1583681489	9493	3655	4807	1652
Goldbach Audience	2137767787	sprechzimmer.ch	1598614289	112974	50204	65210	28937
ASMI	1569905102	bild.de	1609338484	49785542	8968751	13746593	4145054
Goldbach Audience	2137767787	swissmilk.ch/de	1654418385	344920	119346	150733	38229
glammedia	235681100	living2u.de	1697581618	811	308	467	355
smartclip_italy	1471916694	gameranger.it	1716626684	20040	3349	6818	178
HTTPool_RO	651835008	vinul.ro	1736758982	12981	3691	5198	2042
ARBOmedia_PL	651342010	luxurygods.pl	1744515776	2554	1561	1966	962
glammedia	235681100	fokus-fussball.de	1770931890	2839	1135	1543	644
glammedia	235681100	worldfootball.net	1784609234	2428	853	1078	387
LPM_GMC	1997387604	LPM_GMC_etreenceinte	1788803034	498608	161002	212379	83775
glammedia	235681100	lifestyle-bunny.de	1845946898	633	444	496	200
Informedia_Hu	2088469162	budapestjobs.hu	1899808112	28711	8365	12335	5079
ARBOmedia_PL	651342010	chamskie.pl	1923892256	108338	12192	24268	17367
LPM_Lagardere	2039924353	LPM_Lagardere_tele7jeux	1939165895	220068	20417	39810	12419
24media	832047503	olapaok.gr	1939877237	1214979	105990	167618	50889
Viasat.dk	1968309073	tv3.dk	1957287927	335675	184836	213462	36064
DK-BEI_CONTAINER	896712678	BEI-finair.fi	1987412748	1887605	455101	664882	114609
IP-Deutschland	2059506885	vivagold.de	2007795019	106630	23511	39878	19504
LPM_NiceMatin	73977969	LPM_NiceMatin_autonicematin	2008452023	13246	3436	4727	1670
webads.it	1609693476	meetic.it	2024156266	20109002	1614628	1760646	66791
SevenOne Media mobile	126188777	kabeleins.de	2045556047	141165	24384	47455	24986
DK-BEI_CONTAINER	896712678	BEI-Norwegian.dk	2066593964	554716	183288	244512	59638
freeXmedia	1516487384	dailydose.de	2067033214	185430	42493	50466	4548
OMS	1615459509	mein-suedhessen.de	38200476	16155	4845	6556	3016
BEI_container_Post	1253937408	pneuhage-shop.de	43782599	16027	2718	4015	998
ENED_24Media	752387581	macuser.gr/ENED	81792708	11939	5856	6882	1716
mediasports	963038854	mediasportslongtail.de	82683053	334814	48276	57505	13799
Berlingske.dk	706025601	viborg-folkeblad.dk	91482824	52231	17841	21370	4545
Clipkit	1934213317	dailymotion_ugc/clipkit	96663500	665600	91082	156672	68580
ARBOmedia_PL	651342010	udanewesele.pl	108166401	1384	472	607	297
glammedia	235681100	cale-magazine.de	111880947	546	228	285	81
LPM_FranceTV	1003426551	LPM_FranceTV_la1ere	121201118	520418	157066	220409	92458
Krone.at	1129772991	sendung/lifestyle	150320134	23471	10230	13832	9141
MSN	2072193066	computer.de.msn.com	154607473	938430	126466	161277	47282
Hi-Media	2000907398	takto.de	221053741	95751	6572	6940	152
LPM_TF1	731239640	LPM_TF1_tf1	240690783	12066269	2316029	3674567	1252885
OMS	1615459509	berliner-zeitung.de	267721596	750291	301255	378170	143850
ASMI	1569905102	sportbild.de	382171093	266	101	137	89
smartclip_italy	1471916694	veevr.it	410215837	29967	6059	10536	5052
HTTPool_BG	1782510139	lapa.bg	462965602	11254	2444	3629	2168
Goldbach Audience	2137767787	schaufenster.ch	489410418	33811	6657	9853	1939
Goldbach Audience	2137767787	viva.tv/goldbach	521624242	22680	3808	6335	1965
BEI_container_Post	1253937408	mytime.de	560238471	50	13	19	14
webads.it	1609693476	miniclip	561811659	396201	31839	67496	25374
Clipkit	1934213317	fischkopf.de/clipkit	590267468	47793	14416	21129	9426
Informedia_Hu	2088469162	szabolcsjobs.hu	625419825	14462	1605	3204	1627
glammedia	235681100	cineastentreff.de	638720851	469	299	335	107
glammedia	235681100	landidee.info	655270387	4953	1060	1609	677
ENED_24Media_mobile	659279516	contra.gr/ENED	675260899	479386	7566	35237	26114
glammedia	235681100	luiseliebt.de	689553171	1647	789	1007	422
ARBOmedia_CZ	1534363118	ordinace.cz	707596309	81912	34953	46765	19431
OMS	1615459509	moz.de	742345020	567128	104257	155550	55887
ARBOmedia_PL	651342010	prawo-pracy.pl	750755041	22258	12790	15702	10757
Smartclip	35854137	kinderkino.de/smartclip	789490208	1070922	13597	60318	10288
ARBOmedia_RO	940807539	hirek.ro	797156698	2870	401	786	315
Adyoulike	1232955862	Adyoulike network	849690685	60623423	15764007	21431029	6034916
Smartclip	35854137	energy.de/smartclip	849817216	41255	13327	20918	11586
iq_digital_mobile	480104072	mobil.giga.de	854652367	816215	195867	333912	202394
LPM_Lagardere	2039924353	LPM_Lagardere_elle	875277960	3481260	1481258	1738810	481364
glammedia	235681100	evivi.de	898673299	10164	3553	4721	1783
Purpur Media	832539073	docfinder.at	902026440	596206	243208	312116	127208
ENED_24Media	752387581	deltiokairou.gr/ENED	905183172	167857	18868	49226	33829
SevenOne Media mobile	126188777	klatsch-tratsch.de	905334768	16410	4628	6927	2455
SevenOne Media mobile	126188777	de.wikia.com	906739120	207300	22811	42657	12326
SevenOne Media MAGIC (3rd party Video)	842055044	twitch.tv	987921483	4707579	327025	527156	190434
Goldbach Audience	2137767787	radio3i.ch	1030845682	65173	8409	10797	1888
glammedia	235681100	tuningcars.de	1040010259	1735	472	674	326
stroeer_digital_media	571289945	farbundstil.de	1063501408	2503	1502	1833	737
HTTPool_BG	1782510139	sportni.bg	1080103170	1623044	122338	285877	180081
freeXmedia	1516487384	freenet.de/sport	1087384703	199069	51190	82416	40900
webads.it	1609693476	pagineprezzi.it	1098389259	14413	9058	10840	4800
beead	104260390	dicocitations	1125730221	116	89	101	51
RMSI	498868272	rockland.fm	1170795255	44679	2341	4033	1506
Adverline	1427996861	theplacetobid	1187523620	280616461	21990375	28043391	4185184
ekstrabladet.dk	156432622	ekstrabladet.dk	1243584981	54404840	20399171	21998380	1142364
ARBOmedia_PL	651342010	stylio.pl	1346132609	169443	24702	42037	29842
SevenOne Media	1272195681	bigpoint.com	1392629928	2072837	145479	275139	93610
ARBOmedia_PL	651342010	wydziarana.pl	1393502849	5861	1297	2158	1123
OMS	1615459509	naumburger-tageblatt.de	1393527708	23958	4594	7279	2659
stroeer_digital_media	571289945	weg.de	1432393024	2603184	478648	643848	146897
Horyzon	2115894781	meteojob.fr	1476640420	251855	24811	56232	32289
glammedia	235681100	designyourdreams.at	1479359283	10	8	9	5
BauerMediaKG	626259911	autozeitung.de	1481561550	1501404	442117	564346	147316
Goldbach Audience	2137767787	playit.ch	1482194002	121454	14991	24535	5682
ARBOmedia_PL	651342010	karieramanagera.pl	1535766881	5452	2220	2723	1665
RMSI	498868272	oldie95.de	1544695799	51693	16325	22586	8627
LPM_Mondadori	1043954762	LPM_Mondadori_Autoplus	1546550481	1761982	477830	643813	198291
TripleDoubleU	1704466471	e-hausaufgaben.de	1562739694	391605	172209	223143	106326
IP-Deutschland	2059506885	wetter.de	1566232748	8811276	1622242	2732967	841673
SevenOne Media mobile	126188777	finanzfernsehen.de	1594422128	96801	40537	58055	44228
Smartclip	35854137	DE_Netzwelt.de/smartclip	1613738816	16792	1978	3512	1613
HTTPool_SR	974965399	tvprogram.rs	1629605566	584039	73590	148535	73070
